metric,sn,scan_id,scan_processed_date,mean,median,min,max
Can Max Denting (mm),LH1T-427,2760,2024-02-06 22:59:01,0.041,0.03990,0.02252,0.05453
Can Circularity (Dmin/Dmax) (%),LH1T-427,2760,2024-02-06 22:59:01,99.573,99.54004,99.35845,99.86912
Can Wall Thickness (mm),LH1T-427,2760,2024-02-06 22:59:01,0.235,0.23502,0.23242,0.23762
Can Inner Diameter (mm),LH1T-428,2761,2024-02-06 23:08:05,20.552,20.54943,20.52050,20.59514
Can Max Denting (mm),LH1T-428,2761,2024-02-06 23:08:05,0.033,0.03320,0.01967,0.04937
Can Outer Diameter (mm),LH1T-428,2761,2024-02-06 23:08:05,21.018,21.01620,20.99182,21.06699
Can Wall Thickness (mm),LH1T-428,2761,2024-02-06 23:08:05,0.233,0.23338,0.23115,0.23593
Can Circularity (Dmin/Dmax) (%),LH1T-428,2761,2024-02-06 23:08:05,99.674,99.64347,99.54851,99.94017
Can Inner Diameter (mm),LH1T-429,2762,2024-02-06 23:17:06,20.546,20.54514,20.51600,20.58684
Can Outer Diameter (mm),LH1T-429,2762,2024-02-06 23:17:06,21.014,21.01335,20.98767,21.05779
Can Max Denting (mm),LH1T-429,2762,2024-02-06 23:17:06,0.031,0.02973,0.02169,0.04583
Can Circularity (Dmin/Dmax) (%),LH1T-429,2762,2024-02-06 23:17:06,99.695,99.68127,99.59696,99.86819
Can Wall Thickness (mm),LH1T-429,2762,2024-02-06 23:17:06,0.234,0.23420,0.23220,0.23584
Can Inner Diameter (mm),LH1T-430,2763,2024-02-06 23:26:08,20.549,20.54813,20.51745,20.58949
Can Outer Diameter (mm),LH1T-430,2763,2024-02-06 23:26:08,21.015,21.01306,20.98892,21.05961
Can Max Denting (mm),LH1T-430,2763,2024-02-06 23:26:08,0.036,0.03454,0.02350,0.06275
Can Circularity (Dmin/Dmax) (%),LH1T-430,2763,2024-02-06 23:26:08,99.568,99.55912,99.41200,99.80937
Can Wall Thickness (mm),LH1T-430,2763,2024-02-06 23:26:08,0.233,0.23297,0.23115,0.23575
Can Inner Diameter (mm),LH1T-431,2764,2024-02-06 23:35:10,20.548,20.54470,20.51483,20.58484
Can Outer Diameter (mm),LH1T-431,2764,2024-02-06 23:35:10,21.012,21.01019,20.98696,21.05625
Can Max Denting (mm),LH1T-431,2764,2024-02-06 23:35:10,0.041,0.03691,0.02248,0.07067
Can Wall Thickness (mm),LH1T-431,2764,2024-02-06 23:35:10,0.232,0.23224,0.23092,0.23607
Can Circularity (Dmin/Dmax) (%),LH1T-431,2764,2024-02-06 23:35:10,99.450,99.44081,99.25900,99.78315
Can Inner Diameter (mm),LH1T-432,2765,2024-02-06 23:44:10,20.547,20.54517,20.51755,20.58573
Can Outer Diameter (mm),LH1T-432,2765,2024-02-06 23:44:10,21.014,21.01266,20.98875,21.05622
Can Max Denting (mm),LH1T-432,2765,2024-02-06 23:44:10,0.039,0.03917,0.01935,0.06372
Can Circularity (Dmin/Dmax) (%),LH1T-432,2765,2024-02-06 23:44:10,99.596,99.58201,99.41836,99.86628
Can Wall Thickness (mm),LH1T-432,2765,2024-02-06 23:44:10,0.234,0.23343,0.23165,0.23561
Can Inner Diameter (mm),LH1T-433,2766,2024-02-06 23:53:10,20.546,20.54437,20.51449,20.57630
Can Outer Diameter (mm),LH1T-433,2766,2024-02-06 23:53:10,21.007,21.00494,20.97687,21.03960
Can Max Denting (mm),LH1T-433,2766,2024-02-06 23:53:10,0.026,0.02564,0.01796,0.04858
Can Circularity (Dmin/Dmax) (%),LH1T-433,2766,2024-02-06 23:53:10,99.927,99.92877,99.87139,99.98047
Can Wall Thickness (mm),LH1T-433,2766,2024-02-06 23:53:10,0.230,0.23037,0.22814,0.23283
Can Inner Diameter (mm),LH1T-434,2767,2024-02-07 00:02:17,20.545,20.54092,20.51551,20.58594
Can Outer Diameter (mm),LH1T-434,2767,2024-02-07 00:02:17,21.016,21.01392,20.99006,21.05815
Can Max Denting (mm),LH1T-434,2767,2024-02-07 00:02:17,0.038,0.03698,0.02391,0.05432
Can Circularity (Dmin/Dmax) (%),LH1T-434,2767,2024-02-07 00:02:17,99.589,99.56880,99.40055,99.89754
Can Wall Thickness (mm),LH1T-434,2767,2024-02-07 00:02:17,0.235,0.23602,0.23265,0.23730
Can Inner Diameter (mm),LH1T-435,2768,2024-02-07 00:11:22,20.548,20.54670,20.51961,20.59903
Can Outer Diameter (mm),LH1T-435,2768,2024-02-07 00:11:22,21.017,21.01377,20.99083,21.06940
Can Max Denting (mm),LH1T-435,2768,2024-02-07 00:11:22,0.046,0.04721,0.02787,0.05880
Can Wall Thickness (mm),LH1T-435,2768,2024-02-07 00:11:22,0.234,0.23397,0.23101,0.23775
Can Circularity (Dmin/Dmax) (%),LH1T-435,2768,2024-02-07 00:11:22,99.259,99.20324,98.94200,99.77096
Can Inner Diameter (mm),LH1T-436,2769,2024-02-07 00:20:31,20.544,20.54053,20.51766,20.58377
Can Outer Diameter (mm),LH1T-436,2769,2024-02-07 00:20:31,21.015,21.01289,20.98964,21.05625
Can Max Denting (mm),LH1T-436,2769,2024-02-07 00:20:31,0.036,0.03430,0.02317,0.05251
Can Wall Thickness (mm),LH1T-436,2769,2024-02-07 00:20:31,0.236,0.23602,0.23197,0.23821
Can Circularity (Dmin/Dmax) (%),LH1T-436,2769,2024-02-07 00:20:31,99.427,99.38588,99.21408,99.82763
Can Inner Diameter (mm),LH1T-437,2770,2024-02-07 00:29:40,20.551,20.54915,20.51932,20.58895
Can Outer Diameter (mm),LH1T-437,2770,2024-02-07 00:29:40,21.016,21.01391,20.99236,21.05999
Can Max Denting (mm),LH1T-437,2770,2024-02-07 00:29:40,0.033,0.03337,0.02277,0.04589
Can Wall Thickness (mm),LH1T-437,2770,2024-02-07 00:29:40,0.233,0.23224,0.23115,0.23652
Can Circularity (Dmin/Dmax) (%),LH1T-437,2770,2024-02-07 00:29:40,99.830,99.84253,99.74984,99.90817
Can Inner Diameter (mm),LH1T-438,2771,2024-02-07 00:38:47,20.550,20.54842,20.51797,20.58595
Can Outer Diameter (mm),LH1T-438,2771,2024-02-07 00:38:47,21.016,21.01417,20.99030,21.05807
Can Max Denting (mm),LH1T-438,2771,2024-02-07 00:38:47,0.034,0.03204,0.02103,0.05253
Can Circularity (Dmin/Dmax) (%),LH1T-438,2771,2024-02-07 00:38:47,99.745,99.73987,99.60388,99.89616
Can Wall Thickness (mm),LH1T-438,2771,2024-02-07 00:38:47,0.233,0.23324,0.23174,0.23703
Can Inner Diameter (mm),LH1T-439,2772,2024-02-07 00:47:53,20.545,20.54254,20.51278,20.58530
Can Outer Diameter (mm),LH1T-439,2772,2024-02-07 00:47:53,21.015,21.01285,20.98939,21.05799
Can Max Denting (mm),LH1T-439,2772,2024-02-07 00:47:53,0.036,0.03447,0.02247,0.05519
Can Circularity (Dmin/Dmax) (%),LH1T-439,2772,2024-02-07 00:47:53,99.683,99.66230,99.54054,99.93361
Can Wall Thickness (mm),LH1T-439,2772,2024-02-07 00:47:53,0.235,0.23484,0.23293,0.23848
Can Outer Diameter (mm),LH1T-440,2773,2024-02-07 00:56:59,21.017,21.01556,20.99127,21.05701
Can Max Denting (mm),LH1T-440,2773,2024-02-07 00:56:59,0.043,0.04180,0.02759,0.06900
Can Wall Thickness (mm),LH1T-440,2773,2024-02-07 00:56:59,0.233,0.23370,0.23129,0.23848
Can Circularity (Dmin/Dmax) (%),LH1T-440,2773,2024-02-07 00:56:59,99.188,99.12587,98.89756,99.77260
Can Inner Diameter (mm),LH1T-440,2773,2024-02-07 00:56:59,20.550,20.54780,20.51916,20.58389
Can Inner Diameter (mm),LH1T-441,2774,2024-02-07 01:06:04,20.547,20.54471,20.51907,20.59659
Can Outer Diameter (mm),LH1T-441,2774,2024-02-07 01:06:04,21.016,21.01448,20.99027,21.06982
Can Max Denting (mm),LH1T-441,2774,2024-02-07 01:06:04,0.043,0.04125,0.02202,0.06347
Can Circularity (Dmin/Dmax) (%),LH1T-441,2774,2024-02-07 01:06:04,99.478,99.46454,99.26330,99.85145
Can Wall Thickness (mm),LH1T-441,2774,2024-02-07 01:06:04,0.234,0.23434,0.23147,0.23671
Can Max Denting (mm),LH1T-442,2775,2024-02-07 01:15:08,0.049,0.04690,0.02645,0.07909
Can Outer Diameter (mm),LH1T-442,2775,2024-02-07 01:15:08,21.014,21.01091,20.98868,21.06646
Can Inner Diameter (mm),LH1T-442,2775,2024-02-07 01:15:08,20.549,20.54579,20.51820,20.59524
Can Circularity (Dmin/Dmax) (%),LH1T-442,2775,2024-02-07 01:15:08,99.655,99.64204,99.53666,99.82529
Can Wall Thickness (mm),LH1T-442,2775,2024-02-07 01:15:08,0.233,0.23247,0.23133,0.23561
Can Inner Diameter (mm),LH1T-443,2776,2024-02-07 01:24:17,20.548,20.54703,20.51523,20.58292
Can Outer Diameter (mm),LH1T-443,2776,2024-02-07 01:24:17,21.012,21.00996,20.98873,21.05368
Can Max Denting (mm),LH1T-443,2776,2024-02-07 01:24:17,0.032,0.02922,0.01864,0.05488
Can Wall Thickness (mm),LH1T-443,2776,2024-02-07 01:24:17,0.232,0.23229,0.23097,0.23675
Can Circularity (Dmin/Dmax) (%),LH1T-443,2776,2024-02-07 01:24:17,99.682,99.66989,99.53274,99.91731
Can Inner Diameter (mm),LH1T-444,2777,2024-02-07 01:33:23,20.547,20.54457,20.51532,20.58793
Can Outer Diameter (mm),LH1T-444,2777,2024-02-07 01:33:23,21.014,21.01160,20.98955,21.05888
Can Max Denting (mm),LH1T-444,2777,2024-02-07 01:33:23,0.030,0.02849,0.01877,0.05505
Can Wall Thickness (mm),LH1T-444,2777,2024-02-07 01:33:23,0.234,0.23347,0.23215,0.23730
Can Circularity (Dmin/Dmax) (%),LH1T-444,2777,2024-02-07 01:33:23,99.866,99.87324,99.79192,99.93579
Can Inner Diameter (mm),LH1T-445,2778,2024-02-07 01:42:27,20.547,20.54423,20.51457,20.58372
Can Max Denting (mm),LH1T-445,2778,2024-02-07 01:42:27,0.041,0.04193,0.02320,0.06089
Can Circularity (Dmin/Dmax) (%),LH1T-445,2778,2024-02-07 01:42:27,99.514,99.47189,99.31710,99.86382
Can Outer Diameter (mm),LH1T-445,2778,2024-02-07 01:42:27,21.013,21.01043,20.98827,21.05348
Can Wall Thickness (mm),LH1T-445,2778,2024-02-07 01:42:27,0.233,0.23274,0.23147,0.23684
Can Inner Diameter (mm),LH1T-446,2779,2024-02-07 01:51:31,20.548,20.54502,20.51657,20.59213
Can Outer Diameter (mm),LH1T-446,2779,2024-02-07 01:51:31,21.013,21.01114,20.98835,21.06171
Can Max Denting (mm),LH1T-446,2779,2024-02-07 01:51:31,0.029,0.02670,0.01988,0.04635
Can Wall Thickness (mm),LH1T-446,2779,2024-02-07 01:51:31,0.233,0.23293,0.23101,0.23607
Can Circularity (Dmin/Dmax) (%),LH1T-446,2779,2024-02-07 01:51:31,99.842,99.84213,99.76424,99.92299
Can Inner Diameter (mm),LH1T-447,2780,2024-02-07 02:00:33,20.543,20.54068,20.51541,20.58633
Can Outer Diameter (mm),LH1T-447,2780,2024-02-07 02:00:33,21.012,21.01072,20.98790,21.05691
Can Circularity (Dmin/Dmax) (%),LH1T-447,2780,2024-02-07 02:00:33,99.711,99.69278,99.60375,99.87365
Can Wall Thickness (mm),LH1T-447,2780,2024-02-07 02:00:33,0.234,0.23484,0.23147,0.23680
Can Max Denting (mm),LH1T-447,2780,2024-02-07 02:00:33,0.030,0.02938,0.02121,0.04636
Can Inner Diameter (mm),LH1T-448,2781,2024-02-07 02:09:34,20.545,20.54210,20.51428,20.58458
Can Outer Diameter (mm),LH1T-448,2781,2024-02-07 02:09:34,21.014,21.01226,20.98907,21.05689
Can Max Denting (mm),LH1T-448,2781,2024-02-07 02:09:34,0.034,0.03281,0.02528,0.04776
Can Wall Thickness (mm),LH1T-448,2781,2024-02-07 02:09:34,0.235,0.23470,0.23211,0.23739
Can Circularity (Dmin/Dmax) (%),LH1T-448,2781,2024-02-07 02:09:34,99.556,99.51018,99.40640,99.92689
Can Outer Diameter (mm),LH1T-449,2782,2024-02-07 02:18:36,21.014,21.01370,20.98845,21.05696
Can Max Denting (mm),LH1T-449,2782,2024-02-07 02:18:36,0.037,0.03516,0.02354,0.05800
Can Circularity (Dmin/Dmax) (%),LH1T-449,2782,2024-02-07 02:18:36,99.710,99.69367,99.55828,99.93226
Can Inner Diameter (mm),LH1T-449,2782,2024-02-07 02:18:36,20.547,20.54676,20.51522,20.58692
Can Wall Thickness (mm),LH1T-449,2782,2024-02-07 02:18:36,0.233,0.23347,0.23138,0.23662
Can Inner Diameter (mm),LH1T-450,2783,2024-02-07 02:27:38,20.546,20.54210,20.51737,20.58524
Can Outer Diameter (mm),LH1T-450,2783,2024-02-07 02:27:38,21.014,21.01221,20.98922,21.05655
Can Max Denting (mm),LH1T-450,2783,2024-02-07 02:27:38,0.036,0.03223,0.02154,0.06084
Can Wall Thickness (mm),LH1T-450,2783,2024-02-07 02:27:38,0.234,0.23443,0.23197,0.23671
Can Circularity (Dmin/Dmax) (%),LH1T-450,2783,2024-02-07 02:27:38,99.594,99.56642,99.44489,99.86148
Can Inner Diameter (mm),LH1T-451,2784,2024-02-07 02:36:38,20.545,20.54202,20.51455,20.59082
Can Outer Diameter (mm),LH1T-451,2784,2024-02-07 02:36:38,21.015,21.01281,20.98983,21.06322
Can Max Denting (mm),LH1T-451,2784,2024-02-07 02:36:38,0.040,0.03925,0.02719,0.06218
Can Wall Thickness (mm),LH1T-451,2784,2024-02-07 02:36:38,0.235,0.23520,0.23242,0.23844
Can Circularity (Dmin/Dmax) (%),LH1T-451,2784,2024-02-07 02:36:38,99.466,99.44818,99.24235,99.81626
Can Inner Diameter (mm),LH1T-452,2785,2024-02-07 02:45:47,20.548,20.54675,20.51632,20.58554
Can Outer Diameter (mm),LH1T-452,2785,2024-02-07 02:45:47,21.013,21.01050,20.98736,21.05603
Can Max Denting (mm),LH1T-452,2785,2024-02-07 02:45:47,0.030,0.02942,0.01953,0.06197
Can Circularity (Dmin/Dmax) (%),LH1T-452,2785,2024-02-07 02:45:47,99.803,99.79209,99.70009,99.96390
Can Wall Thickness (mm),LH1T-452,2785,2024-02-07 02:45:47,0.233,0.23252,0.23101,0.23552
Can Inner Diameter (mm),LH1T-453,2786,2024-02-07 02:54:48,20.542,20.54159,20.51425,20.58490
Can Outer Diameter (mm),LH1T-453,2786,2024-02-07 02:54:48,21.014,21.01310,20.98692,21.05666
Can Max Denting (mm),LH1T-453,2786,2024-02-07 02:54:48,0.040,0.03855,0.02392,0.07695
Can Wall Thickness (mm),LH1T-453,2786,2024-02-07 02:54:48,0.236,0.23602,0.23224,0.23857
Can Circularity (Dmin/Dmax) (%),LH1T-453,2786,2024-02-07 02:54:48,99.580,99.55230,99.43310,99.88894
Can Inner Diameter (mm),LH1T-454,2787,2024-02-07 03:03:53,20.540,20.53663,20.51510,20.57091
Can Outer Diameter (mm),LH1T-454,2787,2024-02-07 03:03:53,21.005,21.00303,20.97772,21.03682
Can Max Denting (mm),LH1T-454,2787,2024-02-07 03:03:53,0.049,0.04650,0.03108,0.08615
Can Wall Thickness (mm),LH1T-454,2787,2024-02-07 03:03:53,0.232,0.23220,0.22796,0.23903
Can Circularity (Dmin/Dmax) (%),LH1T-454,2787,2024-02-07 03:03:53,99.060,99.01943,98.76634,99.68669
Can Inner Diameter (mm),LH1T-455,2788,2024-02-07 03:12:51,20.545,20.54354,20.51547,20.58228
Can Outer Diameter (mm),LH1T-455,2788,2024-02-07 03:12:51,21.013,21.01131,20.98587,21.05396
Can Max Denting (mm),LH1T-455,2788,2024-02-07 03:12:51,0.030,0.02880,0.01833,0.04619
Can Wall Thickness (mm),LH1T-455,2788,2024-02-07 03:12:51,0.234,0.23384,0.23188,0.23648
Can Circularity (Dmin/Dmax) (%),LH1T-455,2788,2024-02-07 03:12:51,99.655,99.63828,99.52658,99.83962
Can Inner Diameter (mm),LH1T-456,2789,2024-02-07 03:21:52,20.546,20.54377,20.51332,20.59012
Can Outer Diameter (mm),LH1T-456,2789,2024-02-07 03:21:52,21.012,21.01052,20.98564,21.06243
Can Circularity (Dmin/Dmax) (%),LH1T-456,2789,2024-02-07 03:21:52,99.747,99.73451,99.60875,99.91882
Can Max Denting (mm),LH1T-456,2789,2024-02-07 03:21:52,0.034,0.03330,0.01974,0.04988
Can Wall Thickness (mm),LH1T-456,2789,2024-02-07 03:21:52,0.233,0.23320,0.23069,0.23616
Can Inner Diameter (mm),LH1T-457,2790,2024-02-07 03:30:58,20.546,20.54402,20.51421,20.59898
Can Outer Diameter (mm),LH1T-457,2790,2024-02-07 03:30:58,21.015,21.01290,20.99050,21.07166
Can Max Denting (mm),LH1T-457,2790,2024-02-07 03:30:58,0.047,0.04537,0.03285,0.06391
Can Circularity (Dmin/Dmax) (%),LH1T-457,2790,2024-02-07 03:30:58,99.183,99.14637,98.94315,99.72491
Can Wall Thickness (mm),LH1T-457,2790,2024-02-07 03:30:58,0.234,0.23466,0.23233,0.23871
Can Outer Diameter (mm),LH1T-458,2791,2024-02-07 03:39:59,21.014,21.01170,20.98888,21.06139
Can Max Denting (mm),LH1T-458,2791,2024-02-07 03:39:59,0.032,0.02963,0.02107,0.05359
Can Wall Thickness (mm),LH1T-458,2791,2024-02-07 03:39:59,0.233,0.23252,0.23097,0.23570
Can Inner Diameter (mm),LH1T-458,2791,2024-02-07 03:39:59,20.549,20.54614,20.51748,20.59063
Can Circularity (Dmin/Dmax) (%),LH1T-458,2791,2024-02-07 03:39:59,99.701,99.69152,99.57362,99.89494
Can Inner Diameter (mm),LH1T-459,2792,2024-02-07 03:49:01,20.546,20.54437,20.51613,20.59157
Can Max Denting (mm),LH1T-459,2792,2024-02-07 03:49:01,0.031,0.02850,0.01983,0.05570
Can Wall Thickness (mm),LH1T-459,2792,2024-02-07 03:49:01,0.235,0.23484,0.23229,0.23821
Can Outer Diameter (mm),LH1T-459,2792,2024-02-07 03:49:01,21.016,21.01350,20.98991,21.06033
Can Circularity (Dmin/Dmax) (%),LH1T-459,2792,2024-02-07 03:49:01,99.912,99.91331,99.85863,99.98360
Can Inner Diameter (mm),LH1T-460,2793,2024-02-07 03:58:03,20.549,20.54658,20.51615,20.59169
Can Outer Diameter (mm),LH1T-460,2793,2024-02-07 03:58:03,21.014,21.01225,20.98901,21.06374
Can Max Denting (mm),LH1T-460,2793,2024-02-07 03:58:03,0.030,0.02817,0.01840,0.04899
Can Circularity (Dmin/Dmax) (%),LH1T-460,2793,2024-02-07 03:58:03,99.861,99.86251,99.77114,99.96578
Can Wall Thickness (mm),LH1T-460,2793,2024-02-07 03:58:03,0.233,0.23270,0.23138,0.23643
Can Inner Diameter (mm),LH1T-461,2794,2024-02-07 04:07:03,20.545,20.54268,20.51700,20.58531
Can Outer Diameter (mm),LH1T-461,2794,2024-02-07 04:07:03,21.017,21.01560,20.99199,21.05699
Can Max Denting (mm),LH1T-461,2794,2024-02-07 04:07:03,0.040,0.04043,0.02771,0.05767
Can Circularity (Dmin/Dmax) (%),LH1T-461,2794,2024-02-07 04:07:03,99.414,99.37431,99.19081,99.83935
Can Wall Thickness (mm),LH1T-461,2794,2024-02-07 04:07:03,0.236,0.23589,0.23288,0.23830
Can Inner Diameter (mm),LH1T-462,2795,2024-02-07 04:16:05,20.549,20.54930,20.51758,20.58520
Can Outer Diameter (mm),LH1T-462,2795,2024-02-07 04:16:05,21.016,21.01506,20.99071,21.05560
Can Max Denting (mm),LH1T-462,2795,2024-02-07 04:16:05,0.043,0.03922,0.02460,0.07008
Can Circularity (Dmin/Dmax) (%),LH1T-462,2795,2024-02-07 04:16:05,99.572,99.56326,99.42026,99.83471
Can Wall Thickness (mm),LH1T-462,2795,2024-02-07 04:16:05,0.234,0.23347,0.23215,0.23657
Can Inner Diameter (mm),LH1T-463,2796,2024-02-07 04:25:06,20.546,20.54282,20.51466,20.59635
Can Outer Diameter (mm),LH1T-463,2796,2024-02-07 04:25:06,21.017,21.01641,20.98789,21.06976
Can Max Denting (mm),LH1T-463,2796,2024-02-07 04:25:06,0.027,0.02723,0.02013,0.04061
Can Wall Thickness (mm),LH1T-463,2796,2024-02-07 04:25:06,0.235,0.23534,0.23256,0.23698
Can Circularity (Dmin/Dmax) (%),LH1T-463,2796,2024-02-07 04:25:06,99.875,99.87073,99.79695,99.99641
Can Inner Diameter (mm),LH1T-464,2797,2024-02-07 04:34:08,20.550,20.54647,20.51785,20.59992
Can Outer Diameter (mm),LH1T-464,2797,2024-02-07 04:34:08,21.016,21.01178,20.99081,21.07060
Can Max Denting (mm),LH1T-464,2797,2024-02-07 04:34:08,0.028,0.02744,0.01945,0.05045
Can Wall Thickness (mm),LH1T-464,2797,2024-02-07 04:34:08,0.233,0.23242,0.23115,0.23648
Can Circularity (Dmin/Dmax) (%),LH1T-464,2797,2024-02-07 04:34:08,99.788,99.79238,99.67295,99.95735
Can Inner Diameter (mm),LH1T-465,2798,2024-02-07 04:43:11,20.546,20.54411,20.51852,20.58671
Can Outer Diameter (mm),LH1T-465,2798,2024-02-07 04:43:11,21.016,21.01388,20.99033,21.05937
Can Wall Thickness (mm),LH1T-465,2798,2024-02-07 04:43:11,0.235,0.23470,0.23170,0.23684
Can Circularity (Dmin/Dmax) (%),LH1T-465,2798,2024-02-07 04:43:11,99.435,99.39057,99.20575,99.84682
Can Max Denting (mm),LH1T-465,2798,2024-02-07 04:43:11,0.039,0.03797,0.02273,0.05982
Can Inner Diameter (mm),LH1T-466,2799,2024-02-07 04:52:13,20.547,20.54643,20.51958,20.58567
Can Outer Diameter (mm),LH1T-466,2799,2024-02-07 04:52:13,21.016,21.01411,20.99024,21.05671
Can Max Denting (mm),LH1T-466,2799,2024-02-07 04:52:13,0.031,0.03020,0.02152,0.04722
Can Wall Thickness (mm),LH1T-466,2799,2024-02-07 04:52:13,0.234,0.23416,0.23188,0.23707
Can Circularity (Dmin/Dmax) (%),LH1T-466,2799,2024-02-07 04:52:13,99.728,99.70713,99.60339,99.92362
Can Outer Diameter (mm),LH1T-467,2800,2024-02-07 05:01:38,21.012,21.01045,20.98709,21.05516
Can Max Denting (mm),LH1T-467,2800,2024-02-07 05:01:38,0.032,0.03343,0.02042,0.05051
Can Wall Thickness (mm),LH1T-467,2800,2024-02-07 05:01:38,0.233,0.23247,0.23142,0.23584
Can Circularity (Dmin/Dmax) (%),LH1T-467,2800,2024-02-07 05:01:38,99.575,99.52812,99.41020,99.94297
Can Inner Diameter (mm),LH1T-467,2800,2024-02-07 05:01:38,20.547,20.54534,20.51540,20.58503
Can Inner Diameter (mm),LH1T-468,2801,2024-02-07 05:10:41,20.548,20.54524,20.51606,20.59008
Can Max Denting (mm),LH1T-468,2801,2024-02-07 05:10:41,0.041,0.03997,0.02505,0.06503
Can Circularity (Dmin/Dmax) (%),LH1T-468,2801,2024-02-07 05:10:41,99.514,99.49264,99.32243,99.84158
Can Outer Diameter (mm),LH1T-468,2801,2024-02-07 05:10:41,21.013,21.01054,20.98769,21.06093
Can Wall Thickness (mm),LH1T-468,2801,2024-02-07 05:10:41,0.232,0.23211,0.23083,0.23625
Can Inner Diameter (mm),LH1T-469,2802,2024-02-07 05:19:46,20.546,20.54357,20.51584,20.58408
Can Outer Diameter (mm),LH1T-469,2802,2024-02-07 05:19:46,21.013,21.01142,20.98880,21.05610
Can Max Denting (mm),LH1T-469,2802,2024-02-07 05:19:46,0.051,0.04863,0.03475,0.07379
Can Circularity (Dmin/Dmax) (%),LH1T-469,2802,2024-02-07 05:19:46,99.162,99.12273,98.88736,99.68062
Can Wall Thickness (mm),LH1T-469,2802,2024-02-07 05:19:46,0.234,0.23365,0.23110,0.23652
Can Inner Diameter (mm),LH1T-470,2803,2024-02-07 05:29:06,20.550,20.54791,20.51880,20.59585
Can Outer Diameter (mm),LH1T-470,2803,2024-02-07 05:29:06,21.016,21.01439,20.99036,21.06825
Can Max Denting (mm),LH1T-470,2803,2024-02-07 05:29:06,0.036,0.03705,0.02247,0.05143
Can Wall Thickness (mm),LH1T-470,2803,2024-02-07 05:29:06,0.233,0.23270,0.23110,0.23662
Can Circularity (Dmin/Dmax) (%),LH1T-470,2803,2024-02-07 05:29:06,99.491,99.47993,99.33509,99.82702
Can Inner Diameter (mm),LH1T-471,2804,2024-02-07 05:38:09,20.547,20.54219,20.51666,20.58750
Can Outer Diameter (mm),LH1T-471,2804,2024-02-07 05:38:09,21.013,21.00995,20.98761,21.05772
Can Max Denting (mm),LH1T-471,2804,2024-02-07 05:38:09,0.030,0.02994,0.02132,0.04635
Can Circularity (Dmin/Dmax) (%),LH1T-471,2804,2024-02-07 05:38:09,99.743,99.72584,99.60891,99.95891
Can Wall Thickness (mm),LH1T-471,2804,2024-02-07 05:38:09,0.233,0.23338,0.23024,0.23630
Can Inner Diameter (mm),LH1T-472,2805,2024-02-07 05:47:16,20.550,20.55030,20.52187,20.58824
Can Outer Diameter (mm),LH1T-472,2805,2024-02-07 05:47:16,21.019,21.01752,20.99364,21.05965
Can Max Denting (mm),LH1T-472,2805,2024-02-07 05:47:16,0.032,0.03112,0.02183,0.04748
Can Circularity (Dmin/Dmax) (%),LH1T-472,2805,2024-02-07 05:47:16,99.771,99.75797,99.66209,99.95375
Can Wall Thickness (mm),LH1T-472,2805,2024-02-07 05:47:16,0.234,0.23425,0.23165,0.23716
Can Inner Diameter (mm),LH1T-473,2806,2024-02-07 05:56:25,20.549,20.54438,20.51958,20.60465
Can Outer Diameter (mm),LH1T-473,2806,2024-02-07 05:56:25,21.020,21.01789,20.99409,21.07560
Can Max Denting (mm),LH1T-473,2806,2024-02-07 05:56:25,0.033,0.03223,0.02297,0.05199
Can Wall Thickness (mm),LH1T-473,2806,2024-02-07 05:56:25,0.235,0.23598,0.23197,0.23807
Can Circularity (Dmin/Dmax) (%),LH1T-473,2806,2024-02-07 05:56:25,99.719,99.69951,99.55481,99.92770
Can Inner Diameter (mm),LH1T-474,2807,2024-02-07 06:05:36,20.549,20.54715,20.52307,20.59073
Can Outer Diameter (mm),LH1T-474,2807,2024-02-07 06:05:36,21.019,21.01858,20.99314,21.06194
Can Circularity (Dmin/Dmax) (%),LH1T-474,2807,2024-02-07 06:05:36,99.373,99.33364,99.13225,99.82456
Can Wall Thickness (mm),LH1T-474,2807,2024-02-07 06:05:36,0.235,0.23552,0.23170,0.23762
Can Max Denting (mm),LH1T-474,2807,2024-02-07 06:05:36,0.043,0.04129,0.02752,0.06502
Can Inner Diameter (mm),LH1T-475,2808,2024-02-07 06:14:43,20.548,20.54511,20.52013,20.58906
Can Outer Diameter (mm),LH1T-475,2808,2024-02-07 06:14:43,21.019,21.01733,20.99317,21.06147
Can Max Denting (mm),LH1T-475,2808,2024-02-07 06:14:43,0.027,0.02612,0.02104,0.03971
Can Wall Thickness (mm),LH1T-475,2808,2024-02-07 06:14:43,0.235,0.23548,0.23142,0.23766
Can Circularity (Dmin/Dmax) (%),LH1T-475,2808,2024-02-07 06:14:43,99.719,99.71072,99.57423,99.90572
Can Outer Diameter (mm),LH1T-476,2809,2024-02-07 06:24:02,21.020,21.01896,20.99290,21.06334
